obs_id,recorded_time,modified_time,object,event,rising,sidereal,pole
375,1824-10-21 03:02:26.000,1824-10-21 03:03:33.000,t,v,FALSE,FALSE,
375,1824-10-21 03:04:13.000,,S,v,FALSE,FALSE,
375,1824-10-21 03:04:34.000,,S,h,FALSE,FALSE,
376,1824-10-21 03:07:21.000,,S,h,FALSE,FALSE,
376,1824-10-21 03:07:37.000,,S,v,FALSE,FALSE,
376,1824-10-21 03:09:45.000,,t,v,FALSE,FALSE,
376,1824-10-21 03:10:00.000,,t,h,FALSE,FALSE,
376,1824-10-21 03:10:23.500,,S,v,FALSE,FALSE,
376,1824-10-21 03:11:09.500,,S,h,FALSE,FALSE,
377,1824-10-21 03:13:10.000,,S,h,FALSE,FALSE,
377,1824-10-21 03:13:41.500,,S,v,FALSE,FALSE,
377,1824-10-21 03:15:47.000,,t,v,FALSE,FALSE,
377,1824-10-21 03:15:47.000,,t,h,FALSE,FALSE,
377,1824-10-21 03:16:26.000,,S,v,FALSE,FALSE,
377,1824-10-21 03:16:54.500,,S,h,FALSE,FALSE,
378,1824-10-21 03:18:35.000,,S,h,FALSE,FALSE,
378,1824-10-21 03:19:25.500,,S,v,FALSE,FALSE,
378,1824-10-21 03:21:32.000,1824-10-21 03:21:11.000,t,h,FALSE,FALSE,
378,1824-10-21 03:21:11.000,1824-10-21 03:21:32.000,t,v,FALSE,FALSE,
378,1824-10-21 03:22:11.000,,S,v,FALSE,FALSE,
378,1824-10-21 03:22:17.000,,S,h,FALSE,FALSE,
379,1824-10-26 03:19:20.000,,S,h,FALSE,FALSE,
379,1824-10-26 03:20:05.000,,S,v,FALSE,FALSE,
379,1824-10-26 03:20:51.000,,t,v,FALSE,FALSE,
379,1824-10-26 03:21:35.500,,t,h,FALSE,FALSE,
379,1824-10-26 03:22:53.000,,S,v,FALSE,FALSE,
379,1824-10-26 03:23:06.500,,S,h,FALSE,FALSE,
380,1824-10-26 03:35:13.000,,S,h,FALSE,FALSE,
380,1824-10-26 03:36:12.000,,S,v,FALSE,FALSE,
380,1824-10-26 03:36:55.500,,t,v,FALSE,FALSE,
380,1824-10-26 03:37:24.500,,t,h,FALSE,FALSE,
380,1824-10-26 03:38:50.000,,S,h,FALSE,FALSE,
380,1824-10-26 03:39:02.500,,S,v,FALSE,FALSE,
381,1824-10-29 02:47:14.000,,S,h,FALSE,FALSE,
381,1824-10-29 02:48:40.000,,S,v,FALSE,FALSE,
381,1824-10-29 02:48:50.000,,t_new,v,FALSE,FALSE,
381,1824-10-29 02:50:47.000,,t_new,h,FALSE,FALSE,
381,1824-10-29 02:51:19.500,,S,v,FALSE,FALSE,
381,1824-10-29 02:52:23.000,,S,h,FALSE,FALSE,
382,1824-10-29 02:54:38.500,,S,h,FALSE,FALSE,
382,1824-10-29 02:55:15.000,,S,v,FALSE,FALSE,
382,1824-10-29 02:55:22.000,,t_new,v,FALSE,FALSE,
382,1824-10-29 02:56:09.000,,t_old,h,FALSE,FALSE,
382,1824-10-29 02:57:07.000,,t_new,h,FALSE,FALSE,
382,1824-10-29 02:57:42.000,,t_old,v,FALSE,FALSE,
382,1824-10-29 02:57:56.000,,S,v,FALSE,FALSE,
382,1824-10-29 02:58:43.000,,S,h,FALSE,FALSE,
386,1825-09-19 02:46:58.000,,S,h,FALSE,FALSE,
386,1825-09-19 02:48:09.000,,t,h,FALSE,FALSE,
386,1825-09-19 02:49:46.000,,t,v,FALSE,FALSE,
386,1825-09-19 02:50:43.000,,S,h,FALSE,FALSE,
387,1825-09-19 02:57:12.000,,S,h,FALSE,FALSE,
387,1825-09-19 02:58:23.000,,t,h,FALSE,FALSE,
387,1825-09-19 03:01:46.000,,t,v,FALSE,FALSE,
387,1825-09-19 03:01:50.500,,S,h,FALSE,FALSE,
388,1825-09-19 03:07:11.000,,S,h,FALSE,FALSE,
388,1825-09-19 03:08:21.000,,t,h,FALSE,FALSE,
388,1825-09-19 03:08:40.000,,S,v,FALSE,FALSE,
388,1825-09-19 03:10:42.500,,S,h,FALSE,FALSE,
388,1825-09-19 03:10:51.000,,t,v,FALSE,FALSE,
388,1825-09-19 03:11:25.500,,S,v,FALSE,FALSE,
389,1825-09-20 02:54:52.000,1825-09-20 02:55:52.000,S,h,FALSE,FALSE,
389,1825-09-20 02:56:49.000,,S,v,FALSE,FALSE,
389,1825-09-20 02:56:56.000,,t,h,FALSE,FALSE,
389,1825-09-20 02:58:43.000,,t,v,FALSE,FALSE,
389,1825-09-20 02:59:30.500,,S,h,FALSE,FALSE,
389,1825-09-20 03:03:31.000,1825-09-20 02:59:31.000,S,v,FALSE,FALSE,
390,1825-09-20 03:04:47.000,,S,h,FALSE,FALSE,
390,1825-09-20 03:04:52.000,,S,v,FALSE,FALSE,
390,1825-09-20 03:05:54.000,,t,h,FALSE,FALSE,
390,1825-09-20 03:06:48.000,,t,v,FALSE,FALSE,
390,1825-09-20 03:08:21.500,1825-09-20 03:07:36.500,S,v,FALSE,FALSE,
390,1825-09-20 03:07:36.500,1825-09-20 03:08:21.500,S,h,FALSE,FALSE,
391,1825-09-20 03:13:30.500,,S,h,FALSE,FALSE,
391,1825-09-20 03:14:39.000,,t,h,FALSE,FALSE,
391,1825-09-20 03:14:52.500,,S,v,FALSE,FALSE,
391,1825-09-20 03:16:50.000,,t,v,FALSE,FALSE,
391,1825-09-20 03:17:00.500,,S,h,FALSE,FALSE,
391,1825-09-20 03:17:39.500,,S,v,FALSE,FALSE,
392,1827-02-23 02:17:44.000,,S,h,FALSE,FALSE,
392,1827-02-23 02:18:25.000,,S,v,FALSE,FALSE,
392,1827-02-23 02:19:42.000,,t1,v,FALSE,FALSE,
392,1827-02-23 02:19:48.000,,t2,v,FALSE,FALSE,
392,1827-02-23 02:20:36.000,,t3,v,FALSE,FALSE,
392,1827-02-23 02:20:53.000,,S,v,FALSE,FALSE,
392,1827-02-23 02:21:39.000,,t1,h,FALSE,FALSE,
393,1827-02-23 02:23:06.000,,S,h,FALSE,FALSE,
393,1827-02-23 02:25:20.000,,S,v,FALSE,FALSE,
393,1827-02-23 02:26:36.000,,t1,v,FALSE,FALSE,
393,1827-02-23 02:26:40.000,,t2,v,FALSE,FALSE,
393,1827-02-23 02:27:30.000,,t3,v,FALSE,FALSE,
393,1827-02-23 02:28:49.000,,S,v,FALSE,FALSE,
393,1827-02-23 02:29:11.000,,S,h,FALSE,FALSE,
410,1827-03-06 02:22:28.500,1827-03-07 02:22:28.500,S,h,FALSE,FALSE,
410,1827-03-06 02:23:39.000,1827-03-07 02:23:39.000,S,v,FALSE,FALSE,
410,1827-03-06 02:24:23.000,1827-03-07 02:24:23.000,t3,v,FALSE,FALSE,
410,1827-03-06 02:25:11.000,1827-03-07 02:25:11.000,t3,h,FALSE,FALSE,
410,1827-03-06 02:26:07.500,1827-03-07 02:26:07.500,S,v,FALSE,FALSE,
410,1827-03-06 02:27:14.500,1827-03-07 02:27:14.500,S,h,FALSE,FALSE,
411,1827-03-06 02:28:31.000,1827-03-07 02:28:31.000,S,h,FALSE,FALSE,
411,1827-03-06 02:29:55.000,1827-03-07 02:29:55.000,S,v,FALSE,FALSE,
411,1827-03-06 02:30:41.000,1827-03-07 02:30:41.000,t3,v,FALSE,FALSE,
411,1827-03-06 02:31:08.000,1827-03-07 02:31:08.000,t3,h,FALSE,FALSE,
411,1827-03-06 02:32:23.000,1827-03-07 02:32:23.000,S,v,FALSE,FALSE,
411,1827-03-06 02:33:09.500,1827-03-07 02:33:09.500,S,h,FALSE,FALSE,
412,1827-03-06 02:35:45.000,1827-03-07 02:35:45.000,S,h,FALSE,FALSE,
412,1827-03-06 02:37:00.000,1827-03-07 02:37:00.000,S,v,FALSE,FALSE,
412,1827-03-06 02:37:45.000,1827-03-07 02:37:45.000,t3,v,FALSE,FALSE,
412,1827-03-06 02:38:15.000,1827-03-07 02:38:15.000,t3,h,FALSE,FALSE,
412,1827-03-06 02:39:29.500,1827-03-07 02:39:29.500,S,v,FALSE,FALSE,
412,1827-03-06 02:40:15.000,1827-03-07 02:40:15.000,S,h,FALSE,FALSE,
413,1827-03-06 02:41:31.000,1827-03-07 02:41:31.000,S,h,FALSE,FALSE,
413,1827-03-06 02:42:51.000,1827-03-07 02:42:51.000,S,v,FALSE,FALSE,
413,1827-03-06 02:43:35.000,1827-03-07 02:43:35.000,t3,v,FALSE,FALSE,
413,1827-03-06 02:43:53.000,1827-03-07 02:43:53.000,t3,h,FALSE,FALSE,
413,1827-03-06 02:45:21.500,1827-03-07 02:45:21.500,S,v,FALSE,FALSE,
414,1830-03-21 03:38:24.500,,S,h,FALSE,FALSE,
414,1830-03-21 03:39:57.000,1830-03-21 03:38:57.000,S,v,FALSE,FALSE,
414,1830-03-21 03:40:23.000,,t,v,FALSE,FALSE,
414,1830-03-21 03:41:12.000,,t,h,FALSE,FALSE,
414,1830-03-21 03:41:44.000,,S,v,FALSE,FALSE,
414,1830-03-21 03:41:54.000,,S,h,FALSE,FALSE,
415,1830-03-21 03:44:34.500,,S,h,FALSE,FALSE,
415,1830-03-21 03:45:47.000,1830-03-21 03:44:47.000,S,v,FALSE,FALSE,
415,1830-03-21 03:46:13.000,,t,v,FALSE,FALSE,
415,1830-03-21 03:47:20.000,,t,h,FALSE,FALSE,
415,1830-03-21 03:47:35.000,,S,v,FALSE,FALSE,
415,1830-03-21 03:48:00.500,,S,h,FALSE,FALSE,
416,1830-03-22 03:28:33.000,,S,h,FALSE,FALSE,
416,1830-03-22 03:29:12.000,,S,v,FALSE,FALSE,
416,1830-03-22 03:30:28.000,,t,v,FALSE,FALSE,
416,1830-03-22 03:31:06.000,,t,h,FALSE,FALSE,
416,1830-03-22 03:31:57.000,,S,v,FALSE,FALSE,
416,1830-03-22 03:32:07.000,,S,h,FALSE,FALSE,
417,1830-03-22 03:34:21.000,,S,h,FALSE,FALSE,
417,1830-03-22 03:34:38.000,,S,v,FALSE,FALSE,
417,1830-03-22 03:35:55.000,,t,v,FALSE,FALSE,
417,1830-03-22 03:36:52.000,,t,h,FALSE,FALSE,
417,1830-03-22 03:37:26.000,,S,v,FALSE,FALSE,
417,1830-03-22 03:38:50.500,1830-03-22 03:37:50.500,S,h,FALSE,FALSE,
418,1830-03-22 03:41:06.500,,S,h,FALSE,FALSE,
418,1830-03-22 03:41:47.000,,S,v,FALSE,FALSE,
418,1830-03-22 03:43:01.000,,t,v,FALSE,FALSE,
418,1830-03-22 03:43:55.000,1830-03-22 03:43:35.000,t,h,FALSE,FALSE,
418,1830-03-22 03:44:33.000,,S,v,FALSE,FALSE,
418,1830-03-22 03:44:34.000,,S,h,FALSE,FALSE,
419,1830-03-22 03:45:17.500,,S,h,FALSE,FALSE,
419,1830-03-22 03:46:14.000,,S,v,FALSE,FALSE,
419,1830-03-22 03:47:32.000,,t,v,FALSE,FALSE,
419,1830-03-22 03:47:46.000,,t,h,FALSE,FALSE,
419,1830-03-22 03:48:42.000,,S,h,FALSE,FALSE,
419,1830-03-22 03:49:03.000,,S,v,FALSE,FALSE,
420,1830-03-24 03:17:38.000,,S,h,FALSE,FALSE,
420,1830-03-24 03:18:13.000,,S,v,FALSE,FALSE,
420,1830-03-24 03:19:13.000,,t,v,FALSE,FALSE,
420,1830-03-24 03:19:31.500,,t,h,FALSE,FALSE,
420,1830-03-24 03:20:56.500,,S,v,FALSE,FALSE,
420,1830-03-24 03:21:15.000,,S,h,FALSE,FALSE,
421,1830-03-24 03:23:11.500,,S,h,FALSE,FALSE,
421,1830-03-24 03:23:31.000,,S,v,FALSE,FALSE,
421,1830-03-24 03:24:30.000,,t,v,FALSE,FALSE,
421,1830-03-24 03:25:02.000,,t,h,FALSE,FALSE,
421,1830-03-24 03:26:15.000,,S,v,FALSE,FALSE,
421,1830-03-24 03:26:45.000,,S,h,FALSE,FALSE,
422,1830-03-24 03:28:34.000,,S,h,FALSE,FALSE,
422,1830-03-24 03:29:13.000,,S,v,FALSE,FALSE,
422,1830-03-24 03:30:13.000,,t,v,FALSE,FALSE,
422,1830-03-24 03:30:23.500,,t,h,FALSE,FALSE,
422,1830-03-24 03:31:58.000,,S,v,FALSE,FALSE,
422,1830-03-24 03:31:59.500,,S,h,FALSE,FALSE,
423,1830-03-24 03:34:21.500,,S,h,FALSE,FALSE,
423,1830-03-24 03:35:50.000,,S,v,FALSE,FALSE,
423,1830-03-24 03:36:10.000,,t,h,FALSE,FALSE,
423,1830-03-24 03:36:50.000,,t,v,FALSE,FALSE,
423,1830-03-24 03:37:50.000,,S,h,FALSE,FALSE,
423,1830-03-24 03:38:37.000,,S,v,FALSE,FALSE,
424,1830-03-24 03:40:06.000,,S,h,FALSE,FALSE,
424,1830-03-24 03:40:53.000,,S,v,FALSE,FALSE,
424,1830-03-24 03:41:51.000,,t,h,FALSE,FALSE,
424,1830-03-24 03:41:54.000,,t,v,FALSE,FALSE,
424,1830-03-24 03:43:31.000,,S,h,FALSE,FALSE,
424,1830-03-24 03:43:42.000,,S,v,FALSE,FALSE,
425,1830-03-25 03:28:00.500,,S,h,FALSE,FALSE,
425,1830-03-25 03:28:22.000,,S,v,FALSE,FALSE,
425,1830-03-25 03:29:13.000,,t,v,FALSE,FALSE,
425,1830-03-25 03:29:27.000,,t,h,FALSE,FALSE,
425,1830-03-25 03:31:06.500,,S,v,FALSE,FALSE,
425,1830-03-25 03:31:30.500,,S,h,FALSE,FALSE,
426,1830-03-25 03:35:30.000,,S,h,FALSE,FALSE,
426,1830-03-25 03:37:37.250,,t,h,FALSE,FALSE,
426,1830-03-25 03:37:55.000,,t,v,FALSE,FALSE,
426,1830-03-25 03:38:22.000,,S,v,FALSE,FALSE,
426,1830-03-25 03:38:57.500,,S,h,FALSE,FALSE,
427,1830-03-25 03:42:55.500,,S,h,FALSE,FALSE,
427,1830-03-25 03:43:29.000,,S,v,FALSE,FALSE,
427,1830-03-25 03:44:18.000,,t,h,FALSE,FALSE,
427,1830-03-25 03:44:19.000,,t,v,FALSE,FALSE,
427,1830-03-25 03:46:18.000,,S,v,FALSE,FALSE,
427,1830-03-25 03:46:18.000,,S,h,FALSE,FALSE,
428,1830-03-26 02:56:55.500,,S,h,FALSE,FALSE,
428,1830-03-26 02:57:26.000,,S,v,FALSE,FALSE,
428,1830-03-26 02:58:07.000,,t,h,FALSE,FALSE,
428,1830-03-26 02:58:09.000,,t,v,FALSE,FALSE,
428,1830-03-26 03:00:07.000,,S,v,FALSE,FALSE,
428,1830-03-26 03:00:41.000,,S,h,FALSE,FALSE,
429,1830-03-26 03:00:59.000,,S,h,FALSE,FALSE,
429,1830-03-26 03:01:27.000,,S,v,FALSE,FALSE,
429,1830-03-26 03:02:09.000,,t,h,FALSE,FALSE,
429,1830-03-26 03:04:10.500,,S,v,FALSE,FALSE,
429,1830-03-26 03:04:39.000,,S,h,FALSE,FALSE,
443,1830-07-30 02:51:11.000,,S,h,FALSE,FALSE,
443,1830-07-30 02:51:35.000,,S,h,FALSE,FALSE,
443,1830-07-30 02:52:12.000,,t,h,FALSE,FALSE,
443,1830-07-30 02:52:28.000,,t,v,FALSE,FALSE,
443,1830-07-30 02:54:24.000,,S,h,FALSE,FALSE,
443,1830-07-30 02:54:45.000,,S,v,FALSE,FALSE,
444,1830-07-30 02:58:36.000,,S,h,FALSE,FALSE,
444,1830-07-30 02:59:22.000,,S,v,FALSE,FALSE,
444,1830-07-30 02:59:51.000,,t,h,FALSE,FALSE,
444,1830-07-30 02:59:58.000,,t,v,FALSE,FALSE,
444,1830-07-30 03:01:47.000,,S,h,FALSE,FALSE,
444,1830-07-30 03:02:33.000,,S,v,FALSE,FALSE,
445,1830-07-30 03:05:28.500,,S,h,FALSE,FALSE,
445,1830-07-30 03:06:21.000,,S,v,FALSE,FALSE,
445,1830-07-30 03:06:41.000,,t,h,FALSE,FALSE,
445,1830-07-30 03:07:00.000,,t,v,FALSE,FALSE,
445,1830-07-30 03:08:36.000,,S,h,FALSE,FALSE,
445,1830-07-30 03:09:35.000,,S,v,FALSE,FALSE,
446,1830-07-30 03:13:12.000,,S,h,FALSE,FALSE,
446,1830-07-30 03:14:10.500,,S,v,FALSE,FALSE,
446,1830-07-30 03:14:24.000,,t,h,FALSE,FALSE,
446,1830-07-30 03:14:48.000,,t,v,FALSE,FALSE,
446,1830-07-30 03:16:18.000,,S,h,FALSE,FALSE,
446,1830-07-30 03:17:26.000,,S,v,FALSE,FALSE,
447,1830-07-31 03:09:37.000,,S,h,FALSE,FALSE,
447,1830-07-31 03:10:44.000,,t,h,FALSE,FALSE,
447,1830-07-31 03:10:50.000,,S,v,FALSE,FALSE,
447,1830-07-31 03:11:15.000,,t,v,FALSE,FALSE,
448,1830-07-31 03:12:25.000,,S,h,FALSE,FALSE,
448,1830-07-31 03:13:31.000,,t,h,FALSE,FALSE,
448,1830-07-31 03:13:57.000,,S,v,FALSE,FALSE,
448,1830-07-31 03:14:23.000,,t,v,FALSE,FALSE,
448,1830-07-31 03:15:32.000,,S,h,FALSE,FALSE,
448,1830-07-31 03:17:13.000,,S,v,FALSE,FALSE,
